accepted,cost
7162000,0.587605
7163000,0.669183
7164000,0.662235
7165000,0.603972
7166000,0.650565
7167000,0.587922
7168000,0.607013
7169000,0.644052
7170000,0.653151
7171000,0.568277
7172000,0.634157
7173000,0.682193
7174000,0.61195
7175000,0.602015
7176000,0.60193
7177000,0.638156
7178000,0.598758
7179000,0.62449
7180000,0.548503
7181000,0.644267
7182000,0.61264
7183000,0.635523
7184000,0.583935
7185000,0.642384
7186000,0.566795
7187000,0.546366
7188000,0.582709
7189000,0.596835
7190000,0.617587
7191000,0.676425
7192000,0.545619
7193000,0.692408
7194000,0.659566
7195000,0.588385
7196000,0.615958
7197000,0.637587
7198000,0.659321
7199000,0.587153
7200000,0.612789
7201000,0.648487
7202000,0.648872
7203000,0.708056
7204000,0.597786
7205000,0.62196
7206000,0.607712
7207000,0.570929
7208000,0.651596
7209000,0.64727
7210000,0.587547
7211000,0.628006
7212000,0.594659
7213000,0.557664
7214000,0.616095
7215000,0.599732
7216000,0.595778
7217000,0.557649
7218000,0.648014
7219000,0.594634
7220000,0.69542
7221000,0.586592
7222000,0.604554
7223000,0.718923
7224000,0.61879
7225000,0.694565
7226000,0.595351
7227000,0.568465
7228000,0.624562
7229000,0.61051
7230000,0.634841
7231000,0.628579
7232000,0.60772
7233000,0.672642
7234000,0.531393
7235000,0.640742
7236000,0.621848
7237000,0.546295
7238000,0.58501
7239000,0.604521
7240000,0.57382
7241000,0.610535
7242000,0.611672
7243000,0.617839
7244000,0.599125
7245000,0.632755
7246000,0.585794
7247000,0.609935
7248000,0.513641
7249000,0.553335
7250000,0.615103
7251000,0.669132
7252000,0.625736
7253000,0.625271
7254000,0.589984
7255000,0.637532
7256000,0.648195
7257000,0.619257
7258000,0.637773
7259000,0.675958
7260000,0.563323
7261000,0.668169
7262000,0.642949
7263000,0.614534
7264000,0.567966
7265000,0.655443
7266000,0.616449
7267000,0.59615
7268000,0.669966
7269000,0.578136
7270000,0.660246
7271000,0.565132
7272000,0.613707
7273000,0.596387
7274000,0.616492
7275000,0.636539
7276000,0.658245
7277000,0.65059
7278000,0.660982
7279000,0.576124
7280000,0.618289
7281000,0.615162
7282000,0.65252
7283000,0.611177
7284000,0.642663
7285000,0.596373
7286000,0.637172
7287000,0.660509
7288000,0.581397
7289000,0.588952
7290000,0.630593
7291000,0.661312
7292000,0.616839
7293000,0.595781
7294000,0.680614
7295000,0.625308
7296000,0.615026
7297000,0.649452
7298000,0.617469
7299000,0.66625
7300000,0.670542
7301000,0.612498
7302000,0.638771
7303000,0.56501
7304000,0.64486
7305000,0.660333
7306000,0.563628
7307000,0.666303
7308000,0.619979
7309000,0.610229
7310000,0.634535
7311000,0.720061
7312000,0.610281
7313000,0.656162
7314000,0.635714
7315000,0.651309
7316000,0.615118
7317000,0.58784
7318000,0.612143
7319000,0.572924
7320000,0.618445
7321000,0.650718
7322000,0.675164
7323000,0.650556
7324000,0.645424
7325000,0.707647
7326000,0.626378
7327000,0.507224
7328000,0.546304
7329000,0.665077
7330000,0.616888
7331000,0.679043
7332000,0.608752
7333000,0.60145
7334000,0.575915
7335000,0.642472
7336000,0.64472
7337000,0.666747
7338000,0.65194
7339000,0.566783
7340000,0.641147
7341000,0.56994
7342000,0.684089
7343000,0.586876
7344000,0.58969
7345000,0.575974
7346000,0.667271
7347000,0.646632
7348000,0.591641
7349000,0.693358
7350000,0.598374
7351000,0.616998
7352000,0.623493
7353000,0.579195
7354000,0.691584
7355000,0.613085
7356000,0.595006
7357000,0.614128
7358000,0.65747
7359000,0.608372
7360000,0.591706
7361000,0.611093
7362000,0.682137
7363000,0.661688
7364000,0.638499
7365000,0.635749
7366000,0.677706
7367000,0.655278
7368000,0.610561
7369000,0.676216
7370000,0.649468
7371000,0.666571
7372000,0.570439
7373000,0.567623
7374000,0.606104
7375000,0.569543
7376000,0.647436
7377000,0.593741
7378000,0.655781
7379000,0.676805
7380000,0.662987
7381000,0.677667
7382000,0.594445
7383000,0.690016
7384000,0.688191
7385000,0.610703
7386000,0.601676
7387000,0.618044
7388000,0.649045
7389000,0.667634
7390000,0.568695
7391000,0.578815
7392000,0.605659
7393000,0.629331
7394000,0.561411
7395000,0.630438
7396000,0.645022
7397000,0.640448
7398000,0.632274
7399000,0.542189
7400000,0.602848
7401000,0.593539
7402000,0.596574
7403000,0.583072
7404000,0.62907
7405000,0.603958
7406000,0.625925
7407000,0.619761
7408000,0.560258
7409000,0.661911
7410000,0.646994
7411000,0.575236
7412000,0.611101
7413000,0.647579
7414000,0.60452
7415000,0.623853
7416000,0.628289
7417000,0.680702
7418000,0.536871
7419000,0.667753
7420000,0.552564
7421000,0.58921
7422000,0.584489
7423000,0.624791
7424000,0.645268
7425000,0.634268
7426000,0.663368
7427000,0.629608
7428000,0.618813
7429000,0.656552
7430000,0.713696
7431000,0.578188
7432000,0.695688
7433000,0.604625
7434000,0.66686
7435000,0.640642
7436000,0.614537
7437000,0.645318
7438000,0.60382
7439000,0.613696
7440000,0.595604
7441000,0.653883
7442000,0.597183
7443000,0.699278
7444000,0.670732
7445000,0.638142
7446000,0.62865
7447000,0.592218
7448000,0.571746
7449000,0.584874
7450000,0.549194
7451000,0.600581
7452000,0.673057
7453000,0.627205
7454000,0.685507
7455000,0.555189
7456000,0.655247
7457000,0.57093
7458000,0.575457
7459000,0.585711
7460000,0.611888
7461000,0.543551
7462000,0.549521
7463000,0.525933
7464000,0.668989
7465000,0.625878
7466000,0.619924
7467000,0.648952
7468000,0.635662
7469000,0.501047
7470000,0.548613
7471000,0.611539
7472000,0.575184
7473000,0.55486
7474000,0.62852
7475000,0.650953
7476000,0.598862
7477000,0.651047
7478000,0.651845
7479000,0.560156
7480000,0.569368
7481000,0.559755
7482000,0.59987
7483000,0.683463
7484000,0.636466
7485000,0.600452
7486000,0.616806
7487000,0.588447
7488000,0.627115
7489000,0.619589
7490000,0.550153
7491000,0.646242
7492000,0.62319
7493000,0.591411
7494000,0.638019
7495000,0.701633
7496000,0.578545
7497000,0.574071
7498000,0.593976
7499000,0.647798
7500000,0.705861
7501000,0.605294
7502000,0.616619
7503000,0.624717
7504000,0.571117
7505000,0.594723
7506000,0.593014
7507000,0.591828
7508000,0.611097
7509000,0.595107
7510000,0.580684
7511000,0.626076
7512000,0.63598
7513000,0.60072
7514000,0.668985
7515000,0.598008
7516000,0.599274
7517000,0.666282
7518000,0.54457
7519000,0.560824
7520000,0.6135
7521000,0.555446
7522000,0.561329
7523000,0.60499
7524000,0.629749
7525000,0.634177
7526000,0.586142
7527000,0.61759
7528000,0.64151
7529000,0.588854
7530000,0.6048
7531000,0.662854
7532000,0.602634
7533000,0.620268
7534000,0.565874
7535000,0.567548
7536000,0.6174
7537000,0.710992
7538000,0.641278
7539000,0.593285
7540000,0.572786
7541000,0.586325
7542000,0.539791
7543000,0.588803
7544000,0.595812
7545000,0.585397
7546000,0.624349
7547000,0.695911
7548000,0.567585
7549000,0.646601
7550000,0.639671
7551000,0.567735
7552000,0.581138
7553000,0.553796
7554000,0.591847
7555000,0.628298
7556000,0.598657
7557000,0.655716
7558000,0.640965
7559000,0.593506
7560000,0.630674
7561000,0.543612
7562000,0.616421
7563000,0.577473
7564000,0.607511
7565000,0.580918
7566000,0.627974
7567000,0.670287
7568000,0.650566
7569000,0.556991
7570000,0.615011
7571000,0.66255
7572000,0.669395
7573000,0.624983
7574000,0.565918
7575000,0.652352
7576000,0.635265
7577000,0.650397
7578000,0.638035
7579000,0.592194
7580000,0.647172
7581000,0.716644
7582000,0.618154
7583000,0.536514
7584000,0.686078
7585000,0.673471
7586000,0.584564
7587000,0.670668
7588000,0.68746
7589000,0.674023
7590000,0.573118
7591000,0.549301
7592000,0.67235
7593000,0.601613
7594000,0.708907
7595000,0.570415
7596000,0.625718
7597000,0.568658
7598000,0.563019
7599000,0.620144
7600000,0.718865
7601000,0.591457
7602000,0.62737
7603000,0.59885
7604000,0.648651
7605000,0.552926
7606000,0.602345
7607000,0.62046
7608000,0.663625
7609000,0.588114
7610000,0.589974
7611000,0.557361
7612000,0.614675
7613000,0.55049
7614000,0.623854
7615000,0.569772
7616000,0.651474
7617000,0.623525
7618000,0.581128
7619000,0.655752
7620000,0.574792
7621000,0.633768
7622000,0.594316
7623000,0.65678
7624000,0.558333
7625000,0.576938
7626000,0.578044
7627000,0.685525
7628000,0.614074
7629000,0.592482
7630000,0.591905
7631000,0.649141
7632000,0.627535
7633000,0.584519
7634000,0.645383
7635000,0.593705
7636000,0.651835
7637000,0.640501
7638000,0.549137
7639000,0.582576
7640000,0.597289
7641000,0.692727
7642000,0.595495
7643000,0.66759
7644000,0.59824
7645000,0.621748
7646000,0.701072
7647000,0.608963
7648000,0.582677
7649000,0.662385
7650000,0.602899
7651000,0.630714
7652000,0.633258
7653000,0.63548
7654000,0.610065
7655000,0.611285
7656000,0.613307
7657000,0.602666
7658000,0.547175
7659000,0.645084
7660000,0.652298
7661000,0.699044
7662000,0.628198
7663000,0.610272
7664000,0.62887
7665000,0.644284
7666000,0.627862
7667000,0.628833
7668000,0.648866
7669000,0.605414
7670000,0.591091
7671000,0.573668
7672000,0.625133
7673000,0.649655
7674000,0.667145
7675000,0.661396
7676000,0.604204
7677000,0.663956
7678000,0.640582
7679000,0.602468
7680000,0.620006
7681000,0.577143
7682000,0.567108
7683000,0.659413
7684000,0.640996
7685000,0.579138
7686000,0.628885
7687000,0.619095
7688000,0.65414
7689000,0.679451
7690000,0.537122
7691000,0.600794
7692000,0.637924
7693000,0.648152
7694000,0.603944
7695000,0.607474
7696000,0.563184
7697000,0.611127
7698000,0.581244
7699000,0.648907
7700000,0.62088
7701000,0.604392
7702000,0.612305
7703000,0.613888
7704000,0.638005
7705000,0.586489
7706000,0.638877
7707000,0.64462
7708000,0.565189
7709000,0.748926
7710000,0.600406
7711000,0.624081
7712000,0.540147
7713000,0.647135
7714000,0.62305
7715000,0.62979
7716000,0.629714
7717000,0.58533
7718000,0.605819
7719000,0.601493
7720000,0.63689
7721000,0.600077
7722000,0.61331
7723000,0.567264
7724000,0.618538
7725000,0.63895
7726000,0.663743
7727000,0.629598
7728000,0.617706
7729000,0.622749
7730000,0.64983
7731000,0.667214
7732000,0.644159
7733000,0.567654
7734000,0.563884
7735000,0.629967
7736000,0.580445
7737000,0.610595
7738000,0.595382
7739000,0.588711
7740000,0.604424
7741000,0.598425
7742000,0.644043
7743000,0.6873
7744000,0.654943
7745000,0.592073
7746000,0.653563
7747000,0.671413
7748000,0.587145
7749000,0.562609
7750000,0.66008
7751000,0.63845
7752000,0.612803
7753000,0.591219
7754000,0.571986
7755000,0.695121
7756000,0.580027
7757000,0.724435
7758000,0.586086
7759000,0.61731
7760000,0.65162
7761000,0.553963
7762000,0.666284
7763000,0.64014
7764000,0.614979
7765000,0.646821
7766000,0.553341
7767000,0.649446
7768000,0.585514
7769000,0.66785
7770000,0.576688
7771000,0.625917
7772000,0.60078
7773000,0.607703
7774000,0.666654
7775000,0.60802
7776000,0.631022
7777000,0.57916
7778000,0.624273
7779000,0.675688
7780000,0.619105
7781000,0.625972
7782000,0.636823
7783000,0.652724
7784000,0.606083
7785000,0.605568
7786000,0.629251
7787000,0.641329
7788000,0.598519
7789000,0.599058
7790000,0.650381
7791000,0.62571
7792000,0.634562
7793000,0.581964
7794000,0.588809
7795000,0.641878
7796000,0.601494
7797000,0.613697
7798000,0.614358
7799000,0.645556
7800000,0.574752
7801000,0.662808
7802000,0.636997
7803000,0.629532
7804000,0.692125
7805000,0.616812
7806000,0.584276
7807000,0.633502
7808000,0.633973
7809000,0.592982
7810000,0.596959
7811000,0.609133
7812000,0.628511
7813000,0.654228
7814000,0.637307
7815000,0.637812
7816000,0.619986
7817000,0.633067
7818000,0.561986
7819000,0.558462
7820000,0.548074
7821000,0.662637
7822000,0.591353
7823000,0.5738
7824000,0.561513
7825000,0.579108
7826000,0.55819
7827000,0.639066
7828000,0.722631
7829000,0.566082
7830000,0.616797
7831000,0.618035
7832000,0.630325
7833000,0.669814
7834000,0.653379
7835000,0.605276
7836000,0.607998
7837000,0.604885
7838000,0.545556
7839000,0.601346
7840000,0.593308
7841000,0.640716
7842000,0.649127
7843000,0.645696
7844000,0.594094
7845000,0.589101
7846000,0.663641
7847000,0.628615
7848000,0.644862
7849000,0.694505
7850000,0.662066
7851000,0.608323
7852000,0.573988
7853000,0.638682
7854000,0.602853
7855000,0.586128
7856000,0.569409
7857000,0.620844
7858000,0.616909
7859000,0.671978
7860000,0.588798
7861000,0.592826
7862000,0.643558
7863000,0.643258
7864000,0.590931
7865000,0.659801
7866000,0.553111
7867000,0.594816
7868000,0.658719
7869000,0.603646
7870000,0.622314
7871000,0.623656
7872000,0.671346
7873000,0.632262
7874000,0.58091
7875000,0.614516
7876000,0.640066
7877000,0.647841
7878000,0.604872
7879000,0.657119
7880000,0.624222
7881000,0.706795
7882000,0.637087
7883000,0.639654
7884000,0.662278
7885000,0.637065
7886000,0.599653
7887000,0.626019
7888000,0.58247
7889000,0.53513
7890000,0.572093
7891000,0.596605
7892000,0.663598
7893000,0.549475
7894000,0.585818
7895000,0.629389
7896000,0.611746
7897000,0.579708
7898000,0.592564
7899000,0.619938
7900000,0.591428
7901000,0.612133
7902000,0.666202
7903000,0.583718
7904000,0.582995
7905000,0.622405
7906000,0.599442
7907000,0.584579
7908000,0.597526
7909000,0.632395
7910000,0.649004
7911000,0.643608
7912000,0.613313
7913000,0.536913
7914000,0.64883
7915000,0.625684
7916000,0.635815
7917000,0.543678
7918000,0.627659
7919000,0.609539
7920000,0.620523
7921000,0.67166
7922000,0.616488
7923000,0.631603
7924000,0.574619
7925000,0.606268
7926000,0.559156
7927000,0.649341
7928000,0.574168
7929000,0.643844
7930000,0.637062
7931000,0.610479
7932000,0.581309
7933000,0.566707
7934000,0.607927
7935000,0.593729
7936000,0.587416
7937000,0.577802
7938000,0.594602
7939000,0.604019
7940000,0.670047
7941000,0.619159
7942000,0.63976
7943000,0.625705
7944000,0.547739
7945000,0.604355
7946000,0.675004
7947000,0.689112
7948000,0.63631
7949000,0.64086
7950000,0.606462
7951000,0.643611
7952000,0.639377
7953000,0.607816
7954000,0.550211
7955000,0.650302
7956000,0.665154
7957000,0.668832
7958000,0.517383
7959000,0.611436
7960000,0.589209
7961000,0.570348
7962000,0.679028
7963000,0.641499
7964000,0.563922
7965000,0.605216
7966000,0.69171
7967000,0.532246
7968000,0.638535
7969000,0.576237
7970000,0.61881
7971000,0.609433
7972000,0.64027
7973000,0.613864
7974000,0.645204
7975000,0.557781
7976000,0.527453
7977000,0.695312
7978000,0.588104
7979000,0.615404
7980000,0.599569
7981000,0.597815
7982000,0.624175
7983000,0.691152
7984000,0.621852
7985000,0.509538
7986000,0.592736
7987000,0.575917
7988000,0.622523
7989000,0.623092
7990000,0.663273
7991000,0.571517
7992000,0.635667
7993000,0.598689
7994000,0.648911
7995000,0.60781
7996000,0.59856
7997000,0.674702
7998000,0.641912
7999000,0.617933
8000000,0.592603
8001000,0.620414
8002000,0.682551
8003000,0.614522
8004000,0.685331
8005000,0.593618
8006000,0.57724
8007000,0.552868
8008000,0.596361
8009000,0.598508
8010000,0.632736
8011000,0.67882
8012000,0.610956
8013000,0.63763
8014000,0.63745
8015000,0.628643
8016000,0.655805
8017000,0.613819
8018000,0.604247
8019000,0.670473
8020000,0.623298
8021000,0.589709
8022000,0.595787
8023000,0.583726
8024000,0.521701
8025000,0.547215
8026000,0.606192
8027000,0.631599
8028000,0.63419
8029000,0.601767
8030000,0.628961
8031000,0.619395
8032000,0.625131
8033000,0.614158
8034000,0.581799
8035000,0.648114
8036000,0.678164
8037000,0.64213
8038000,0.602634
8039000,0.615236
8040000,0.578693
8041000,0.697142
8042000,0.654513
8043000,0.657509
8044000,0.615718
8045000,0.636174
8046000,0.62099
8047000,0.659734
8048000,0.582774
8049000,0.666876
8050000,0.571958
8051000,0.622817
8052000,0.647665
8053000,0.578129
8054000,0.635795
8055000,0.597686
8056000,0.614213
8057000,0.666667
8058000,0.553921
8059000,0.629771
8060000,0.642681
8061000,0.597735
8062000,0.590244
8063000,0.690322
8064000,0.64537
8065000,0.607163
8066000,0.626193
8067000,0.603385
8068000,0.63627
8069000,0.583167
8070000,0.593735
8071000,0.606504
8072000,0.657074
8073000,0.577595
8074000,0.617012
8075000,0.650196
8076000,0.567278
8077000,0.685332
8078000,0.543523
8079000,0.633871
8080000,0.681084
8081000,0.594757
8082000,0.600119
8083000,0.597363
8084000,0.713152
8085000,0.641582
8086000,0.676209
8087000,0.601105
8088000,0.641117
8089000,0.612793
8090000,0.563244
8091000,0.575479
8092000,0.5846
8093000,0.604793
8094000,0.547251
8095000,0.591959
8096000,0.613225
8097000,0.623976
8098000,0.62333
8099000,0.623278
8100000,0.6491
8101000,0.641264
8102000,0.634634
8103000,0.606766
8104000,0.634702
8105000,0.610031
8106000,0.645052
8107000,0.645044
8108000,0.601608
8109000,0.629764
8110000,0.656955
8111000,0.664626
8112000,0.616766
8113000,0.60913
8114000,0.573349
8115000,0.768492
8116000,0.629289
8117000,0.577214
8118000,0.600295
8119000,0.558822
8120000,0.672143
8121000,0.630985
8122000,0.544725
8123000,0.696293
8124000,0.61045
8125000,0.636695
8126000,0.510052
8127000,0.654331
8128000,0.568374
8129000,0.613299
8130000,0.592395
8131000,0.580911
8132000,0.6308
8133000,0.538796
8134000,0.59872
8135000,0.610249
8136000,0.591061
8137000,0.636956
8138000,0.619223
8139000,0.64753
8140000,0.675549
8141000,0.641079
8142000,0.617786
8143000,0.637767
8144000,0.505412
8145000,0.620648
8146000,0.694136
8147000,0.635353
8148000,0.627695
8149000,0.618114
8150000,0.601452
8151000,0.561594
8152000,0.686679
8153000,0.568045
8154000,0.612324
8155000,0.609191
8156000,0.57628
8157000,0.686788
8158000,0.57829
8159000,0.583336
8160000,0.637884
8161000,0.625059
8162000,0.612439
8163000,0.544964
8164000,0.638454
8165000,0.62649
8166000,0.60783
8167000,0.630161
8168000,0.554613
8169000,0.635406
8170000,0.669178
8171000,0.606269
8172000,0.524243
8173000,0.68495
8174000,0.666114
8175000,0.564545
8176000,0.643025
8177000,0.664494
8178000,0.652039
8179000,0.603468
8180000,0.646175
8181000,0.623494
8182000,0.681097
8183000,0.587662
8184000,0.571194
8185000,0.587023
8186000,0.578034
8187000,0.604517
8188000,0.580781
8189000,0.584323
8190000,0.665667
8191000,0.654469
8192000,0.603853
8193000,0.57137
8194000,0.542048
8195000,0.568736
8196000,0.57813
8197000,0.635735
8198000,0.672291
8199000,0.567558
8200000,0.567091
8201000,0.527124
8202000,0.656812
8203000,0.589489
8204000,0.633195
8205000,0.621147
8206000,0.610518
8207000,0.660909
8208000,0.573186
8209000,0.555471
8210000,0.642228
8211000,0.662099
8212000,0.587915
8213000,0.600559
8214000,0.631468
8215000,0.689983
8216000,0.577617
8217000,0.669343
8218000,0.611428
8219000,0.623631
8220000,0.645544
8221000,0.648198
8222000,0.576019
8223000,0.662358
8224000,0.667652
8225000,0.64588
8226000,0.588617
8227000,0.595518
8228000,0.620074
8229000,0.639882
8230000,0.571914
8231000,0.586996
8232000,0.619887
8233000,0.644403
8234000,0.654465
8235000,0.610745
8236000,0.655457
8237000,0.61284
8238000,0.607385
8239000,0.6729
8240000,0.577762
8241000,0.598444
8242000,0.589868
8243000,0.505078
8244000,0.613745
8245000,0.563868
8246000,0.621955
8247000,0.628863
8248000,0.628586
8249000,0.637403
8250000,0.663556
8251000,0.598673
8252000,0.58525
8253000,0.602255
8254000,0.604029
8255000,0.55815
8256000,0.634092
8257000,0.572513
8258000,0.572712
8259000,0.599199
8260000,0.70886
8261000,0.629036
8262000,0.559227
8263000,0.670279
8264000,0.64202
8265000,0.596588
8266000,0.568828
8267000,0.567736
8268000,0.629746
8269000,0.583624
8270000,0.615969
8271000,0.644173
8272000,0.646049
8273000,0.727736
8274000,0.625885
8275000,0.59923
8276000,0.628411
8277000,0.628729
8278000,0.616617
8279000,0.605101
8280000,0.642625
8281000,0.585995
8282000,0.624298
8283000,0.639683
8284000,0.561222
8285000,0.577737
8286000,0.624951
8287000,0.654265
8288000,0.612766
8289000,0.661802
8290000,0.570517
8291000,0.61329
8292000,0.550441
8293000,0.635964
8294000,0.596959
8295000,0.634561
8296000,0.606174
8297000,0.594147
8298000,0.589037
8299000,0.598839
8300000,0.616219
8301000,0.613656
8302000,0.603278
8303000,0.603478
8304000,0.632887
8305000,0.573735
8306000,0.590263
8307000,0.5899
8308000,0.627066
8309000,0.648548
8310000,0.593361
8311000,0.664207
8312000,0.624483
8313000,0.650874
8314000,0.558898
8315000,0.621062
8316000,0.596683
8317000,0.60084
8318000,0.671255
8319000,0.636218
8320000,0.63037
8321000,0.623878
8322000,0.63158
8323000,0.585543
8324000,0.554906
8325000,0.583514
8326000,0.60786
8327000,0.628367
8328000,0.672064
8329000,0.54753
8330000,0.587366
8331000,0.658788
8332000,0.646598
8333000,0.631689
8334000,0.574379
8335000,0.596396
8336000,0.599467
8337000,0.582665
8338000,0.678455
8339000,0.623318
8340000,0.638648
8341000,0.619169
8342000,0.621243
8343000,0.5899
8344000,0.613766
8345000,0.619897
8346000,0.642238
8347000,0.615858
8348000,0.579346
8349000,0.637227
8350000,0.637821
8351000,0.53795
8352000,0.685162
8353000,0.612167
8354000,0.673669
8355000,0.659877
8356000,0.659601
8357000,0.615341
8358000,0.564431
8359000,0.631667
8360000,0.5892
8361000,0.617711
8362000,0.518965
8363000,0.635712
8364000,0.686019
8365000,0.633754
8366000,0.646001
8367000,0.611573
8368000,0.549935
8369000,0.663651
8370000,0.663849
8371000,0.611614
8372000,0.685146
8373000,0.609248
8374000,0.598452
8375000,0.629852
8376000,0.619844
8377000,0.620033
8378000,0.672048
8379000,0.560819
8380000,0.60855
8381000,0.694639
8382000,0.630474
8383000,0.617753
8384000,0.649181
8385000,0.488431
8386000,0.606654
8387000,0.575336
8388000,0.615632
8389000,0.706567
8390000,0.665704
8391000,0.632077
8392000,0.634339
8393000,0.649325
8394000,0.614871
8395000,0.677652
8396000,0.596178
8397000,0.545294
8398000,0.611838
8399000,0.627077
8400000,0.64523
8401000,0.650448
8402000,0.585241
8403000,0.634335
8404000,0.59742
8405000,0.60531
8406000,0.593601
8407000,0.65746
8408000,0.595565
8409000,0.671173
8410000,0.593166
8411000,0.632038
8412000,0.609544
8413000,0.630858
8414000,0.705781
8415000,0.62997
8416000,0.690679
8417000,0.621312
8418000,0.634071
8419000,0.633199
8420000,0.694038
8421000,0.586918
8422000,0.704893
8423000,0.587512
8424000,0.577556
8425000,0.605065
8426000,0.520389
8427000,0.620738
8428000,0.649586
8429000,0.618838
8430000,0.649845
8431000,0.599296
8432000,0.655536
8433000,0.614004
8434000,0.653495
8435000,0.635409
8436000,0.629086
8437000,0.652002
8438000,0.630977
8439000,0.586929
8440000,0.673899
8441000,0.648415
8442000,0.660169
8443000,0.624818
8444000,0.603324
8445000,0.651021
8446000,0.608532
8447000,0.577063
8448000,0.67624
8449000,0.710298
8450000,0.637422
8451000,0.62762
8452000,0.603303
8453000,0.556187
8454000,0.618407
8455000,0.630744
8456000,0.63754
8457000,0.632899
8458000,0.55152
8459000,0.561795
8460000,0.666598
8461000,0.60214
8462000,0.663797
8463000,0.555915
8464000,0.62268
8465000,0.632706
8466000,0.556206
8467000,0.557474
8468000,0.590892
8469000,0.552788
8470000,0.665031
8471000,0.673291
8472000,0.646034
8473000,0.626068
8474000,0.584631
8475000,0.621443
8476000,0.676792
8477000,0.620341
8478000,0.611514
8479000,0.571104
8480000,0.635546
8481000,0.622002
8482000,0.664362
8483000,0.694558
8484000,0.681141
8485000,0.540012
8486000,0.673535
8487000,0.583501
8488000,0.643608
8489000,0.706466
8490000,0.604492
8491000,0.631921
8492000,0.615591
8493000,0.622003
8494000,0.650617
8495000,0.586287
8496000,0.659686
8497000,0.606101
8498000,0.554406
8499000,0.571508
8500000,0.628064
8501000,0.61779
8502000,0.629598
8503000,0.644145
8504000,0.640576
8505000,0.648527
8506000,0.633836
8507000,0.650162
8508000,0.605353
8509000,0.623878
8510000,0.638487
8511000,0.62236
8512000,0.604265
8513000,0.672235
8514000,0.608205
8515000,0.631439
8516000,0.610302
8517000,0.559529
8518000,0.5897
8519000,0.613129
8520000,0.622979
8521000,0.615202
8522000,0.629016
8523000,0.607453
8524000,0.696892
8525000,0.601864
8526000,0.647248
8527000,0.588179
8528000,0.591842
8529000,0.645526
8530000,0.565207
8531000,0.628948
8532000,0.637602
8533000,0.673648
8534000,0.629627
8535000,0.66816
8536000,0.525019
8537000,0.647724
8538000,0.561223
8539000,0.647682
8540000,0.657646
8541000,0.582163
8542000,0.672041
8543000,0.59174
8544000,0.699671
8545000,0.575332
8546000,0.593967
8547000,0.574615
8548000,0.695905
8549000,0.587118
8550000,0.61848
8551000,0.654849
8552000,0.661158
8553000,0.630725
8554000,0.685131
8555000,0.663433
8556000,0.601878
8557000,0.5564
8558000,0.679646
8559000,0.625731
8560000,0.583504
8561000,0.577009
8562000,0.617182
8563000,0.705502
8564000,0.614057
8565000,0.658517
8566000,0.560797
8567000,0.704228
8568000,0.622525
8569000,0.618617
8570000,0.616071
8571000,0.752682
8572000,0.614583
8573000,0.644102
8574000,0.48869
8575000,0.605989
8576000,0.574494
8577000,0.609604
8578000,0.595483
8579000,0.585107
8580000,0.690592
8581000,0.558136
8582000,0.649437
8583000,0.673682
8584000,0.593911
8585000,0.625538
8586000,0.645133
8587000,0.552308
8588000,0.660308
8589000,0.604557
8590000,0.577228
8591000,0.624184
8592000,0.610727
8593000,0.580077
8594000,0.63819
8595000,0.560255
8596000,0.583718
8597000,0.61854
8598000,0.660926
8599000,0.647291
8600000,0.684213
8601000,0.537075
8602000,0.623204
8603000,0.7094
8604000,0.613675
8605000,0.628496
8606000,0.572605
8607000,0.676248
8608000,0.672745
8609000,0.665001
8610000,0.620965
8611000,0.571959
8612000,0.672549
8613000,0.619143
8614000,0.587307
8615000,0.668417
8616000,0.588972
8617000,0.618503
8618000,0.587345
8619000,0.591415
8620000,0.671598
8621000,0.575515
8622000,0.551956
8623000,0.57015
8624000,0.618843
8625000,0.646309
8626000,0.619348
8627000,0.563404
8628000,0.622677
8629000,0.551308
8630000,0.666546
8631000,0.65242
8632000,0.606116
8633000,0.673907
8634000,0.617191
8635000,0.610763
8636000,0.572925
8637000,0.662926
8638000,0.647004
8639000,0.599609
8640000,0.64571
8641000,0.605429
8642000,0.66052
8643000,0.621557
8644000,0.600429
8645000,0.580812
8646000,0.626733
8647000,0.5806
8648000,0.616954
8649000,0.63829
8650000,0.601341
8651000,0.591671
8652000,0.603896
8653000,0.578243
8654000,0.612023
8655000,0.673875
8656000,0.496392
8657000,0.617347
8658000,0.630177
8659000,0.587901
8660000,0.545789
8661000,0.671518
8662000,0.560844
8663000,0.658973
8664000,0.592378
8665000,0.599965
8666000,0.633928
8667000,0.633846
8668000,0.581633
8669000,0.61887
8670000,0.655716
8671000,0.599129
8672000,0.668321
8673000,0.637781
8674000,0.61788
8675000,0.581865
8676000,0.657317
8677000,0.557282
8678000,0.660185
8679000,0.613918
8680000,0.578564
8681000,0.641512
8682000,0.66219
8683000,0.585464
8684000,0.660939
8685000,0.586465
8686000,0.633457
8687000,0.609804
8688000,0.697079
8689000,0.622947
8690000,0.627038
8691000,0.63041
8692000,0.59339
8693000,0.637713
8694000,0.650726
8695000,0.583422
8696000,0.618311
8697000,0.660058
8698000,0.579089
8699000,0.615761
8700000,0.59751
8701000,0.645215
8702000,0.603607
8703000,0.58764
8704000,0.57533
8705000,0.559023
8706000,0.546445
8707000,0.588069
8708000,0.570818
8709000,0.582576
8710000,0.647373
8711000,0.543389
8712000,0.666149
8713000,0.617252
8714000,0.555318
8715000,0.605177
