instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-40.tsp,179,2000,0.95,0.0001,0.9,327648.000000000,0.306443228,1
input-40.tsp,180,2000,0.95,0.0001,0.9,342560.000000000,0.268900263,1
input-40.tsp,181,2000,0.95,0.0001,0.9,343040.000000000,0.312983794,1
input-40.tsp,182,2000,0.95,0.0001,0.9,346112.000000000,0.277574985,1
input-40.tsp,183,2000,0.95,0.0001,0.9,344680.000000000,0.276410709,1
input-40.tsp,184,2000,0.95,0.0001,0.9,339856.000000000,0.304369756,1
input-40.tsp,185,2000,0.95,0.0001,0.9,344064.000000000,0.305539340,1
input-40.tsp,186,2000,0.95,0.0001,0.9,335871.999511719,0.298414596,1
input-40.tsp,187,2000,0.95,0.0001,0.9,344064.000000000,0.281418152,1
input-40.tsp,188,2000,0.95,0.0001,0.9,349240.000000000,0.285589585,1
input-40.tsp,189,2000,0.95,0.0001,0.9,352256.000000000,0.275087457,1
input-40.tsp,190,2000,0.95,0.0001,0.9,356396.000000000,0.283424990,1
