instance,seed,batch_size,cooling,epsilon,accept_percentage,initial_temperature,cost,feasible
input-150.tsp,199,4500,0.99,1e-05,0.92,130784.000000000,0.148873839,1
input-150.tsp,202,4500,0.99,1e-05,0.92,130048.000000000,0.164143750,1
input-150.tsp,201,4500,0.99,1e-05,0.92,135168.132812500,0.164382929,1
input-150.tsp,200,4500,0.99,1e-05,0.92,128816.000000000,0.178712055,1
input-150.tsp,203,4500,0.99,1e-05,0.92,133120.250488281,0.165017135,1
input-150.tsp,205,4500,0.99,1e-05,0.92,130872.000000000,0.155510326,1
input-150.tsp,204,4500,0.99,1e-05,0.92,128511.500000000,0.169016533,1
input-150.tsp,206,4500,0.99,1e-05,0.92,131760.115722656,0.157601314,1
input-150.tsp,207,4500,0.99,1e-05,0.92,130816.000000000,0.164932221,1
input-150.tsp,208,4500,0.99,1e-05,0.92,131584.000000000,0.166084249,1
input-150.tsp,210,4500,0.99,1e-05,0.92,126967.999511719,0.152989433,1
input-150.tsp,211,4500,0.99,1e-05,0.92,126976.000000000,0.169296083,1
input-150.tsp,209,4500,0.99,1e-05,0.92,133322.750000000,0.166113026,1
input-150.tsp,212,4500,0.99,1e-05,0.92,130048.000000000,0.162343224,1
input-150.tsp,213,4500,0.99,1e-05,0.92,132320.000000000,0.166501841,1
input-150.tsp,214,4500,0.99,1e-05,0.92,130029.101562500,0.173887116,1
input-150.tsp,215,4500,0.99,1e-05,0.92,135424.750000000,0.162318409,1
input-150.tsp,216,4500,0.99,1e-05,0.92,129792.000000000,0.160254598,1
input-150.tsp,219,4500,0.99,1e-05,0.92,133120.000000000,0.167500454,1
input-150.tsp,217,4500,0.99,1e-05,0.92,130560.000000000,0.167432783,1
input-150.tsp,218,4500,0.99,1e-05,0.92,133248.000000000,0.161409031,1
input-150.tsp,220,4500,0.99,1e-05,0.92,129536.000000000,0.166878083,1
input-150.tsp,221,4500,0.99,1e-05,0.92,133153.080566406,0.160509199,1
input-150.tsp,222,4500,0.99,1e-05,0.92,131840.000000000,0.173774496,1
input-150.tsp,223,4500,0.99,1e-05,0.92,130376.000000000,0.170041502,1
input-150.tsp,226,4500,0.99,1e-05,0.92,133226.000488281,0.149164187,1
input-150.tsp,225,4500,0.99,1e-05,0.92,133120.000000000,0.160961379,1
input-150.tsp,224,4500,0.99,1e-05,0.92,135168.000000000,0.144990988,1
input-150.tsp,227,4500,0.99,1e-05,0.92,135172.000488281,0.160622650,1
input-150.tsp,228,4500,0.99,1e-05,0.92,131584.000000000,0.162802545,1
input-150.tsp,229,4500,0.99,1e-05,0.92,129872.000000000,0.153436225,1
input-150.tsp,230,4500,0.99,1e-05,0.92,133696.000000000,0.157354236,1
input-150.tsp,231,4500,0.99,1e-05,0.92,132608.000000000,0.157807197,1
input-150.tsp,233,4500,0.99,1e-05,0.92,131788.000000000,0.161157399,1
input-150.tsp,232,4500,0.99,1e-05,0.92,129024.000000000,0.159314367,1
input-150.tsp,234,4500,0.99,1e-05,0.92,128448.000000000,0.158528466,1
input-150.tsp,235,4500,0.99,1e-05,0.92,131492.000000000,0.154217026,1
input-150.tsp,237,4500,0.99,1e-05,0.92,133120.000000000,0.161373752,1
input-150.tsp,236,4500,0.99,1e-05,0.92,130464.125000000,0.161474329,1
input-150.tsp,238,4500,0.99,1e-05,0.92,131920.000000000,0.167555447,1
input-150.tsp,239,4500,0.99,1e-05,0.92,130448.000000000,0.166802237,1
input-150.tsp,240,4500,0.99,1e-05,0.92,131136.000000000,0.163947761,1
input-150.tsp,242,4500,0.99,1e-05,0.92,132368.000000000,0.165475694,1
input-150.tsp,241,4500,0.99,1e-05,0.92,131488.000000000,0.163008078,1
input-150.tsp,243,4500,0.99,1e-05,0.92,133120.000000000,0.162310200,1
input-150.tsp,245,4500,0.99,1e-05,0.92,133120.000000000,0.159550473,1
input-150.tsp,244,4500,0.99,1e-05,0.92,131968.000000000,0.167757129,1
input-150.tsp,246,4500,0.99,1e-05,0.92,133696.000000000,0.147730677,1
input-150.tsp,247,4500,0.99,1e-05,0.92,131584.000000000,0.156475477,1
input-150.tsp,248,4500,0.99,1e-05,0.92,130840.000000000,0.156529825,1
input-150.tsp,249,4500,0.99,1e-05,0.92,131192.000000000,0.167191351,1
input-150.tsp,250,4500,0.99,1e-05,0.92,132096.000000000,0.148071696,1
input-150.tsp,251,4500,0.99,1e-05,0.92,129024.000000000,0.167967150,1
